/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71765000.gz	(1784743.8640811997, 2335431.0901453295, 761946.4623908086, 33353.14518714639)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71770000.gz	(1786164.3357782203, 2336149.313559508, 756102.9734621528, 33635.777047348965)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71775000.gz	(1783849.6266536766, 2338113.178799017, 755641.3565985754, 30876.769618757895)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71780000.gz	(1785400.1436047617, 2336060.767764983, 753970.8296723276, 28809.307343756773)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71785000.gz	(1785396.374678745, 2336175.602229277, 754645.4375219609, 32218.36388035694)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71790000.gz	(1786023.2850216557, 2335607.66010203, 757049.047008127, 29794.20243163402)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71795000.gz	(1784712.2573721532, 2337284.2662595604, 757169.5210898017, 34222.852257039354)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71800000.gz	(1785740.4115223396, 2335821.0210605795, 755452.4582556122, 30855.29176602006)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71805000.gz	(1785325.2895942722, 2334176.978725244, 763690.5171558642, 30252.827570581598)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71810000.gz	(1783597.7355333515, 2334388.4768619165, 763971.2614014014, 30555.47762362721)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71815000.gz	(1783717.6867601275, 2335062.103863589, 765646.0800877971, 31622.36389302404)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71820000.gz	(1786162.7403400997, 2336191.8167574, 756228.4492158247, 31320.047476525815)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71825000.gz	(1786699.937332006, 2337498.6844035266, 748015.8364864584, 32422.340924513766)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71830000.gz	(1786585.474531631, 2334039.0151581634, 760458.2186670451, 30577.372522049278)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71835000.gz	(1785377.3905596382, 2336683.1310418476, 758106.7521523983, 32445.153323441136)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71840000.gz	(1783591.1152494517, 2335048.163410037, 767597.219407702, 30400.378333662124)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71845000.gz	(1783716.6413702674, 2337067.8572416436, 760783.8027331496, 33166.72576629564)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71850000.gz	(1785040.3072957431, 2336592.563469452, 755686.3429859837, 32248.72480616887)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71855000.gz	(1784320.5368020432, 2334958.391674098, 761290.4514059456, 32970.29724902338)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71860000.gz	(1783330.1954557407, 2336012.5925046974, 761829.2347335522, 31859.204137098182)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71865000.gz	(1784127.3512449502, 2336127.3362447196, 756911.6455485324, 29505.39829530484)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71870000.gz	(1784203.0790063892, 2335513.29168423, 760080.1533744336, 31707.23268976482)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71875000.gz	(1784917.5343978745, 2336020.3823378915, 762296.7677065132, 32337.93087802564)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71880000.gz	(1784911.5864095865, 2337568.985685662, 755465.5523459353, 30382.361960103393)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71885000.gz	(1783955.483266473, 2336208.276738211, 760373.9078465421, 33063.798891427716)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71890000.gz	(1785065.0007420848, 2337500.7080758973, 751804.7302225861, 30925.939304928597)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71895000.gz	(1786197.8930001429, 2334123.094044682, 760952.4590617496, 33699.83526444667)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71900000.gz	(1784774.2978379333, 2335969.413501285, 758731.2057480855, 32510.587791296803)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71905000.gz	(1784924.8688500202, 2336128.575887189, 756809.4014583662, 31034.621410238895)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71910000.gz	(1782106.0584490567, 2336366.1167260604, 768695.9359740515, 34419.447592585304)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71915000.gz	(1784243.1447654283, 2337212.8611388197, 757107.9760876661, 30239.85744980205)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71920000.gz	(1785079.7847637127, 2335431.7662686612, 755967.8721788527, 33125.1046070095)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71925000.gz	(1786339.4052631436, 2335688.7644685158, 756663.6467546057, 32015.304336705423)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71930000.gz	(1785842.039906506, 2334594.3290146072, 757314.5244222002, 31232.134246290163)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71935000.gz	(1783844.4886351111, 2334649.014263655, 764167.9378845404, 30628.460618367437)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71940000.gz	(1783600.8789625831, 2336296.419070448, 763079.7404202833, 30767.50364948967)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71945000.gz	(1785415.9065126535, 2335281.075500863, 754740.8869256101, 34234.738059039904)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71950000.gz	(1785968.205913774, 2334501.1229139813, 755905.9836579228, 34534.26026945379)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71955000.gz	(1785612.976761282, 2336025.7264249255, 754679.7797534971, 33676.68922897192)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71960000.gz	(1784978.4481916216, 2335271.5689281095, 760300.8400244671, 32437.312864577616)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71965000.gz	(1784450.7234896813, 2338134.5686847935, 756677.8954263245, 32237.08923157886)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71970000.gz	(1785313.223015879, 2335430.561832205, 758950.0170628021, 30837.900960987674)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71975000.gz	(1785880.8882478648, 2334510.1820094264, 760801.9931710544, 33527.13664660709)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71980000.gz	(1785662.182681217, 2335269.84729025, 761823.0351053101, 32430.973770177323)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71985000.gz	(1784443.339257066, 2335100.2834844836, 764055.7059039078, 31441.657998047245)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71990000.gz	(1783766.2710723768, 2335983.163152731, 766109.8613651788, 35041.51293518257)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.71995000.gz	(1783281.5001745278, 2336235.745091454, 765523.9599827473, 32094.709834982783)
/ocean/projects/cts200024p/rvickers/RV-P3/64x/03_90/perm_v2/membrane/membranedata.72000000.gz	(1784640.202605618, 2333797.111821824, 766059.0515843248, 34121.80208775045)
